"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps,RPE
"2013-06-17 11:19","Bench Press",3,4,0,"100 lbs x 10 reps",,"100 lbs",10
"2013-06-17 11:19","Bench Press",3,5,0,"100 lbs x 10 reps",,"100 lbs",10
"2013-06-17 11:19",Chin-Up,4,1,0,"6 reps",,,6
"2013-06-17 11:19",Chin-Up,4,2,0,"6 reps",,,6
"2013-06-17 11:19",Chin-Up,4,3,0,"6 reps",,,6
"2013-06-17 11:19",Chin-Up,4,4,0,"6 reps",,,6
"2013-06-17 11:19",Chin-Up,4,5,0,"6 reps",,,6
"2013-06-17 11:19",Curl,5,1,0,"55 lbs x 8 reps",,"55 lbs",8
"2013-06-17 11:19",Curl,5,2,0,"55 lbs x 8 reps",,"55 lbs",8
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2013-06-18 10:51","Foam Rolling",1,1,0,10:00,"600 sec",,
"2013-06-18 10:51",Deadlift,2,1,0,"140 lbs x 5 reps",,"140 lbs",5
"2013-06-18 10:51",Deadlift,2,2,0,"170 lbs x 5 reps",,"170 lbs",5
"2013-06-18 10:51",Deadlift,2,3,0,"205 lbs x 3 reps",,"205 lbs",3
"2013-06-18 10:51",Deadlift,2,4,0,"225 lbs x 5 reps",,"225 lbs",5
"2013-06-18 10:51",Deadlift,2,5,0,"255 lbs x 5 reps",,"255 lbs",5
"2013-06-18 10:51",Deadlift,2,6,0,"290 lbs x 5 reps",,"290 lbs",5
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps,Duration
"2013-06-20 12:03","Bench Press",1,1,0,"80 lbs x 5 reps","80 lbs",5,
"2013-06-20 12:03","Bench Press",1,2,0,"100 lbs x 5 reps","100 lbs",5,
"2013-06-20 12:03","Bench Press",1,3,0,"120 lbs x 3 reps","120 lbs",3,
"2013-06-20 12:03","Bench Press",1,4,0,"130 lbs x 5 reps","130 lbs",5,
"2013-06-20 12:03","Bench Press",1,5,0,"150 lbs x 5 reps","150 lbs",5,
"2013-06-20 12:03","Bench Press",1,6,0,"170 lbs x 7 reps","170 lbs",7,
"2013-06-20 12:03","Overhead Press",2,1,0,"75 lbs x 10 reps","75 lbs",10,
"2013-06-20 12:03","Overhead Press",2,2,0,"75 lbs x 10 reps","75 lbs",10,
"2013-06-20 12:03","Overhead Press",2,3,0,"75 lbs x 10 reps","75 lbs",10,
"2013-06-20 12:03","Overhead Press",2,4,0,"75 lbs x 10 reps","75 lbs",10,
"2013-06-20 12:03","Overhead Press",2,5,0,"75 lbs x 8 reps","75 lbs",8,
"2013-06-20 12:03","Foam Rolling",3,1,0,12:00,,,"720 sec"
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2013-06-21 10:28","Foam Rolling",1,1,0,10:00,"600 sec",,
"2013-06-21 10:28",Squat,2,1,0,"120 lbs x 5 reps",,"120 lbs",5
"2013-06-21 10:28",Squat,2,2,0,"145 lbs x 5 reps",,"145 lbs",5
"2013-06-21 10:28",Squat,2,3,0,"175 lbs x 3 reps",,"175 lbs",3
"2013-06-21 10:28",Squat,2,4,0,"190 lbs x 5 reps",,"190 lbs",5
"2013-06-21 10:28",Squat,2,5,0,"220 lbs x 5 reps",,"220 lbs",5
"2013-06-21 10:28",Squat,2,6,0,"250 lbs x 5 reps",,"250 lbs",5
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2013-06-24 10:54","Foam Rolling",1,1,0,10:00,"600 sec",,
"2013-06-24 10:54","Overhead Press",2,1,0,"55 lbs x 5 reps",,"55 lbs",5
"2013-06-24 10:54","Overhead Press",2,2,0,"75 lbs x 5 reps",,"75 lbs",5
"2013-06-24 10:54","Overhead Press",2,3,0,"95 lbs x 3 reps",,"95 lbs",3
"2013-06-24 10:54","Overhead Press",2,4,0,"105 lbs x 3 reps",,"105 lbs",3
"2013-06-24 10:54","Overhead Press",2,5,0,"115 lbs x 3 reps",,"115 lbs",3
"2013-06-24 10:54","Overhead Press",2,6,0,"135 lbs x 3 reps",,"135 lbs",3
"2013-06-24 10:54","Weighted Dip",3,1,0,"x 10 reps",,,10
"2013-06-24 10:54","Weighted Dip",3,2,0,"x 10 reps",,,10
"2013-06-24 10:54","Weighted Dip",3,3,0,"x 5 reps",,,5
"2013-06-24 10:54",Chin-Up,4,1,0,"6 reps",,,6
"2013-06-24 10:54",Chin-Up,4,2,0,"6 reps",,,6
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2013-06-25 11:12","Foam Rolling",1,1,0,20:00,"1200 sec",,
"2013-06-25 11:12",Deadlift,2,1,0,"140 lbs x 5 reps",,"140 lbs",5
"2013-06-25 11:12",Deadlift,2,2,0,"170 lbs x 5 reps",,"170 lbs",5
"2013-06-25 11:12",Deadlift,2,3,0,"205 lbs x 3 reps",,"205 lbs",3
"2013-06-25 11:12",Deadlift,2,4,0,"225 lbs x 3 reps",,"225 lbs",3
"2013-06-25 11:12",Deadlift,2,5,0,"240 lbs x 3 reps",,"240 lbs",3
"2013-06-25 11:12",Deadlift,2,6,0,"275 lbs x 3 reps",,"275 lbs",3
"2013-06-25 11:12",Deadlift,2,7,0,"310 lbs x 3 reps",,"310 lbs",3
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps,Duration
"2013-06-27 13:57","Bench Press",1,1,0,"80 lbs x 5 reps","80 lbs",5,
"2013-06-27 13:57","Bench Press",1,2,0,"100 lbs x 5 reps","100 lbs",5,
"2013-06-27 13:57","Bench Press",1,3,0,"120 lbs x 3 reps","120 lbs",3,
"2013-06-27 13:57","Bench Press",1,4,0,"140 lbs x 3 reps","140 lbs",3,
"2013-06-27 13:57","Bench Press",1,5,0,"160 lbs x 3 reps","160 lbs",3,
"2013-06-27 13:57","Bench Press",1,6,0,"180 lbs x 5 reps","180 lbs",5,
"2013-06-27 13:57","Overhead Press",2,1,0,"75 lbs x 10 reps","75 lbs",10,
"2013-06-27 13:57","Overhead Press",2,2,0,"75 lbs x 10 reps","75 lbs",10,
"2013-06-27 13:57","Overhead Press",2,3,0,"75 lbs x 10 reps","75 lbs",10,
"2013-06-27 13:57","Foam Rolling",3,1,0,10:00,,,"600 sec"
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2013-06-28 10:53","Foam Rolling",1,1,0,20:00,"1200 sec",,
"2013-06-28 10:53",Squat,2,1,0,"120 lbs x 5 reps",,"120 lbs",5
"2013-06-28 10:53",Squat,2,2,0,"145 lbs x 5 reps",,"145 lbs",5
"2013-06-28 10:53",Squat,2,3,0,"175 lbs x 3 reps",,"175 lbs",3
"2013-06-28 10:53",Squat,2,4,0,"205 lbs x 3 reps",,"205 lbs",3
"2013-06-28 10:53",Squat,2,5,0,"235 lbs x 3 reps",,"235 lbs",3
"2013-06-28 10:53",Squat,2,6,0,"265 lbs x 3 reps",,"265 lbs",3
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2013-07-01 10:54","Foam Rolling",1,1,0,20:00,"1200 sec",,
"2013-07-01 10:54",Squat,2,1,0,"135 lbs x 5 reps",,"135 lbs",5
"2013-07-01 10:54",Squat,2,2,0,"155 lbs x 5 reps",,"155 lbs",5
"2013-07-01 10:54",Squat,2,3,0,"185 lbs x 3 reps",,"185 lbs",3
"2013-07-01 10:54",Squat,2,4,0,"215 lbs x 3 reps",,"215 lbs",3
"2013-07-01 10:54",Squat,2,5,0,"215 lbs x 3 reps",,"215 lbs",3
"2013-07-01 10:54",Squat,2,6,0,"215 lbs x 3 reps",,"215 lbs",3
"2013-07-01 10:54","Barbell Rear Lunge",3,1,0,"95 lbs x 5 reps",,"95 lbs",5
"2013-07-01 10:54","Barbell Rear Lunge",3,2,0,"95 lbs x 5 reps",,"95 lbs",5
"2013-07-01 10:54","Barbell Rear Lunge",3,3,0,"95 lbs x 5 reps",,"95 lbs",5
"2013-07-01 10:54","Barbell Rear Lunge",3,4,1,"95 lbs x 5 reps",,"95 lbs",5
"2013-07-01 10:54",Chin-Up,4,1,0,"6 reps",,,6
"2013-07-01 10:54",Chin-Up,4,2,0,"6 reps",,,6
"2013-07-01 10:54","Push Up",5,1,0,"10 reps",,,10
"2013-07-01 10:54","Push Up",5,2,0,"10 reps",,,10
"2013-07-01 10:54","Push Up",5,3,0,"10 reps",,,10
"2013-07-01 10:54","Push Up",5,4,0,"10 reps",,,10
"2013-07-01 10:54","Push Up",5,5,0,"10 reps",,,10
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Weight,Reps,Duration
"2013-07-03 11:02","Bench Press",1,1,0,"95 lbs x 5 reps","95 lbs",5,
"2013-07-03 11:02","Bench Press",1,2,0,"115 lbs x 5 reps","115 lbs",5,
"2013-07-03 11:02","Bench Press",1,3,0,"135 lbs x 3 reps","135 lbs",3,
"2013-07-03 11:02","Bench Press",1,4,0,"155 lbs x 3 reps","155 lbs",3,
"2013-07-03 11:02","Bench Press",1,5,0,"155 lbs x 3 reps","155 lbs",3,
"2013-07-03 11:02","Bench Press",1,6,0,"155 lbs x 3 reps","155 lbs",3,
"2013-07-03 11:02","Overhead Press",2,1,0,"95 lbs x 5 reps","95 lbs",5,
"2013-07-03 11:02","Overhead Press",2,2,0,"95 lbs x 5 reps","95 lbs",5,
"2013-07-03 11:02","Overhead Press",2,3,0,"95 lbs x 5 reps","95 lbs",5,
"2013-07-03 11:02","Overhead Press",2,4,0,"95 lbs x 5 reps","95 lbs",5,
"2013-07-03 11:02",Curl,3,1,0,"45 lbs x 10 reps","45 lbs",10,
"2013-07-03 11:02",Curl,3,2,0,"45 lbs x 10 reps","45 lbs",10,
"2013-07-03 11:02",Curl,3,3,0,"45 lbs x 10 reps","45 lbs",10,
"2013-07-03 11:02",Curl,3,4,1,"45 lbs x 10 reps","45 lbs",10,
"2013-07-03 11:02","Foam Rolling",4,1,0,20:00,,,"1200 sec"
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2013-07-05 18:49","Foam Rolling",1,1,0,10:00,"600 sec",,
"2013-07-05 18:49",Deadlift,2,1,0,"135 lbs x 5 reps",,"135 lbs",5
"2013-07-05 18:49",Deadlift,2,2,0,"185 lbs x 5 reps",,"185 lbs",5
"2013-07-05 18:49",Deadlift,2,3,0,"210 lbs x 3 reps",,"210 lbs",3
"2013-07-05 18:49",Deadlift,2,4,0,"250 lbs x 3 reps",,"250 lbs",3
"2013-07-05 18:49",Deadlift,2,5,0,"250 lbs x 3 reps",,"250 lbs",3
"2013-07-05 18:49",Deadlift,2,6,0,"250 lbs x 3 reps",,"250 lbs",3
"2013-07-05 18:49","Dumbbell Bulgarian Split Squat",3,1,0,"25 lbs x 5 reps",,"25 lbs",5
"2013-07-05 18:49","Dumbbell Bulgarian Split Squat",3,2,0,"25 lbs x 5 reps",,"25 lbs",5
"2013-07-05 18:49","Dumbbell Bulgarian Split Squat",3,3,0,"25 lbs x 5 reps",,"25 lbs",5
"2013-07-05 18:49","Dumbbell Bulgarian Split Squat",3,4,1,"25 lbs x 5 reps",,"25 lbs",5
"2013-07-05 18:49",Chin-Up,4,1,0,"7 reps",,,7
"2013-07-05 18:49",Chin-Up,4,2,0,"7 reps",,,7
"2013-07-05 18:49","Push Up",5,1,0,"10 reps",,,10
"2013-07-05 18:49","Push Up",5,2,0,"10 reps",,,10
"2013-07-05 18:49","Push Up",5,3,0,"10 reps",,,10
"2013-07-05 18:49","Push Up",5,4,0,"10 reps",,,10
"2013-07-05 18:49","Push Up",5,5,0,"10 reps",,,10
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2013-04-29 10:28","Foam Rolling",1,1,0,15:00,"900 sec",,
"2013-04-29 10:28","Overhead Press",2,1,0,"60 lbs x 5 reps",,"60 lbs",5
"2013-04-29 10:28","Overhead Press",2,2,0,"70 lbs x 5 reps",,"70 lbs",5
"2013-04-29 10:28","Overhead Press",2,3,0,"85 lbs x 3 reps",,"85 lbs",3
"2013-04-29 10:28","Overhead Press",2,4,0,"100 lbs x 3 reps",,"100 lbs",3
"2013-04-29 10:28","Overhead Press",2,5,0,"115 lbs x 3 reps",,"115 lbs",3
"2013-04-29 10:28","Overhead Press",2,6,0,"130 lbs x 5 reps",,"130 lbs",5
"2013-04-29 10:28","Bench Press",3,1,0,"95 lbs x 10 reps",,"95 lbs",10
"2013-04-29 10:28","Bench Press",3,2,0,"95 lbs x 10 reps",,"95 lbs",10
"2013-04-29 10:28","Bench Press",3,3,0,"95 lbs x 10 reps",,"95 lbs",10
"2013-04-29 10:28","Bench Press",3,4,0,"95 lbs x 10 reps",,"95 lbs",10
"2013-04-29 10:28","Bench Press",3,5,0,"95 lbs x 10 reps",,"95 lbs",10
"2013-04-29 10:28",Chin-Up,4,1,0,"5 reps",,,5
"2013-04-29 10:28",Chin-Up,4,2,0,"5 reps",,,5
"2013-04-29 10:28",Chin-Up,4,3,0,"5 reps",,,5
"2013-04-29 10:28",Chin-Up,4,4,0,"6 reps",,,6
"2013-04-29 10:28",Chin-Up,4,5,0,"8 reps",,,8
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2013-04-30 15:24","Foam Rolling",1,1,0,15:00,"900 sec",,
"2013-04-30 15:24",Deadlift,2,1,0,"135 lbs x 5 reps",,"135 lbs",5
"2013-04-30 15:24",Deadlift,2,2,0,"160 lbs x 5 reps",,"160 lbs",5
"2013-04-30 15:24",Deadlift,2,3,0,"195 lbs x 3 reps",,"195 lbs",3
"2013-04-30 15:24",Deadlift,2,4,0,"225 lbs x 3 reps",,"225 lbs",3
"2013-04-30 15:24",Deadlift,2,5,0,"260 lbs x 3 reps",,"260 lbs",3
"2013-04-30 15:24",Deadlift,2,6,0,"290 lbs x 4 reps",,"290 lbs",4
"2013-04-30 15:24",Squat,3,1,0,"135 lbs x 10 reps",,"135 lbs",10
"2013-04-30 15:24",Squat,3,2,0,"135 lbs x 10 reps",,"135 lbs",10
"2013-04-30 15:24",Squat,3,3,0,"135 lbs x 10 reps",,"135 lbs",10
"2013-04-30 15:24",Squat,3,4,0,"135 lbs x 10 reps",,"135 lbs",10
"2013-04-30 15:24",Squat,3,5,0,"135 lbs x 10 reps",,"135 lbs",10
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2013-05-02 10:46","Foam Rolling",1,1,0,15:00,"900 sec",,
"2013-05-02 10:46","Bench Press",2,1,0,"80 lbs x 5 reps",,"80 lbs",5
"2013-05-02 10:46","Bench Press",2,2,0,"95 lbs x 5 reps",,"95 lbs",5
"2013-05-02 10:46","Bench Press",2,3,0,"115 lbs x 3 reps",,"115 lbs",3
"2013-05-02 10:46","Bench Press",2,4,0,"135 lbs x 3 reps",,"135 lbs",3
"2013-05-02 10:46","Bench Press",2,5,0,"155 lbs x 3 reps",,"155 lbs",3
"2013-05-02 10:46","Bench Press",2,6,0,"175 lbs x 5 reps",,"175 lbs",5
"2013-05-02 10:46","Weighted Dip",3,1,0,"x 10 reps",,,10
"2013-05-02 10:46","Weighted Dip",3,2,0,"x 10 reps",,,10
"2013-05-02 10:46","Weighted Dip",3,3,0,"x 10 reps",,,10
"2013-05-02 10:46","Weighted Dip",3,4,0,"x 10 reps",,,10
"2013-05-02 10:46","Weighted Dip",3,5,0,"x 10 reps",,,10
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2013-05-04 17:09","Foam Rolling",1,1,0,10:00,"600 sec",,
"2013-05-04 17:09",Squat,2,1,0,"110 lbs x 5 reps",,"110 lbs",5
"2013-05-04 17:09",Squat,2,2,0,"135 lbs x 5 reps",,"135 lbs",5
"2013-05-04 17:09",Squat,2,3,0,"160 lbs x 3 reps",,"160 lbs",3
"2013-05-04 17:09",Squat,2,4,0,"190 lbs x 3 reps",,"190 lbs",3
"2013-05-04 17:09",Squat,2,5,0,"220 lbs x 3 reps",,"220 lbs",3
"2013-05-04 17:09",Squat,2,6,0,"245 lbs x 5 reps",,"245 lbs",5
"2013-05-04 17:09",Deadlift,3,1,0,"160 lbs x 10 reps",,"160 lbs",10
"2013-05-04 17:09",Deadlift,3,2,0,"160 lbs x 10 reps",,"160 lbs",10
"2013-05-04 17:09",Deadlift,3,3,0,"160 lbs x 10 reps",,"160 lbs",10
"2013-05-04 17:09",Deadlift,3,4,0,"160 lbs x 10 reps",,"160 lbs",10
"2013-05-04 17:09",Deadlift,3,5,0,"160 lbs x 10 reps",,"160 lbs",10
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2013-05-06 10:20","Foam Rolling",1,1,0,10:00,"600 sec",,
"2013-05-06 10:20","Overhead Press",2,1,0,"60 lbs x 5 reps",,"60 lbs",5
"2013-05-06 10:20","Overhead Press",2,2,0,"70 lbs x 5 reps",,"70 lbs",5
"2013-05-06 10:20","Overhead Press",2,3,0,"85 lbs x 3 reps",,"85 lbs",3
"2013-05-06 10:20","Overhead Press",2,4,0,"105 lbs x 5 reps",,"105 lbs",5
"2013-05-06 10:20","Overhead Press",2,5,0,"120 lbs x 3 reps",,"120 lbs",3
"2013-05-06 10:20","Overhead Press",2,6,1,"135 lbs x 5 reps",,"135 lbs",5
"2013-05-06 10:20","Bench Press",3,1,0,"95 lbs x 10 reps",,"95 lbs",10
"2013-05-06 10:20","Bench Press",3,2,0,"95 lbs x 10 reps",,"95 lbs",10
"2013-05-06 10:20","Bench Press",3,3,0,"95 lbs x 10 reps",,"95 lbs",10
"2013-05-06 10:20","Bench Press",3,4,0,"95 lbs x 10 reps",,"95 lbs",10
"2013-05-06 10:20","Bench Press",3,5,0,"95 lbs x 10 reps",,"95 lbs",10
"2013-05-06 10:20",Chin-Up,4,1,0,"5 reps",,,5
"2013-05-06 10:20",Chin-Up,4,2,0,"5 reps",,,5
"2013-05-06 10:20",Chin-Up,4,3,0,"6 reps",,,6
"2013-05-06 10:20",Chin-Up,4,4,0,"6 reps",,,6
"2013-05-06 10:20",Chin-Up,4,5,0,"7 reps",,,7
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2013-05-07 10:54","Foam Rolling",1,1,0,10:00,"600 sec",,
"2013-05-07 10:54",Deadlift,2,1,0,"135 lbs x 5 reps",,"135 lbs",5
"2013-05-07 10:54",Deadlift,2,2,0,"160 lbs x 5 reps",,"160 lbs",5
"2013-05-07 10:54",Deadlift,2,3,0,"195 lbs x 3 reps",,"195 lbs",3
"2013-05-07 10:54",Deadlift,2,4,0,"240 lbs x 5 reps",,"240 lbs",5
"2013-05-07 10:54",Deadlift,2,5,0,"275 lbs x 3 reps",,"275 lbs",3
"2013-05-07 10:54",Deadlift,2,6,0,"305 lbs x 4 reps",,"305 lbs",4
"2013-05-07 10:54",Squat,3,1,0,"135 lbs x 10 reps",,"135 lbs",10
"2013-05-07 10:54",Squat,3,2,0,"135 lbs x 10 reps",,"135 lbs",10
"2013-05-07 10:54",Squat,3,3,0,"135 lbs x 10 reps",,"135 lbs",10
"2013-05-07 10:54",Squat,3,4,0,"135 lbs x 10 reps",,"135 lbs",10
"2013-05-07 10:54",Squat,3,5,0,"135 lbs x 10 reps",,"135 lbs",10
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2013-05-09 10:36","Foam Rolling",1,1,0,12:00,"720 sec",,
"2013-05-09 10:36","Bench Press",2,1,0,"80 lbs x 5 reps",,"80 lbs",5
"2013-05-09 10:36","Bench Press",2,2,0,"95 lbs x 5 reps",,"95 lbs",5
"2013-05-09 10:36","Bench Press",2,3,0,"115 lbs x 3 reps",,"115 lbs",3
"2013-05-09 10:36","Bench Press",2,4,0,"145 lbs x 5 reps",,"145 lbs",5
"2013-05-09 10:36","Bench Press",2,5,0,"165 lbs x 3 reps",,"165 lbs",3
"2013-05-09 10:36","Bench Press",2,6,1,"185 lbs x 5 reps",,"185 lbs",5
"2013-05-09 10:36","Overhead Press",3,1,0,"70 lbs x 10 reps",,"70 lbs",10
"2013-05-09 10:36","Overhead Press",3,2,0,"70 lbs x 10 reps",,"70 lbs",10
"2013-05-09 10:36","Overhead Press",3,3,0,"70 lbs x 10 reps",,"70 lbs",10
"2013-05-09 10:36","Overhead Press",3,4,0,"70 lbs x 10 reps",,"70 lbs",10
"2013-05-09 10:36","Overhead Press",3,5,0,"70 lbs x 10 reps",,"70 lbs",10
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2013-05-10 11:02","Foam Rolling",1,1,0,15:00,"900 sec",,
"2013-05-10 11:02",Squat,2,1,0,"105 lbs x 5 reps",,"105 lbs",5
"2013-05-10 11:02",Squat,2,2,0,"135 lbs x 5 reps",,"135 lbs",5
"2013-05-10 11:02",Squat,2,3,0,"165 lbs x 3 reps",,"165 lbs",3
"2013-05-10 11:02",Squat,2,4,0,"205 lbs x 5 reps",,"205 lbs",5
"2013-05-10 11:02",Squat,2,5,0,"230 lbs x 3 reps",,"230 lbs",3
"2013-05-10 11:02",Squat,2,6,1,"260 lbs x 3 reps",,"260 lbs",3
"2013-05-10 11:02",Deadlift,3,1,0,"160 lbs x 10 reps",,"160 lbs",10
"2013-05-10 11:02",Deadlift,3,2,0,"160 lbs x 10 reps",,"160 lbs",10
"2013-05-10 11:02",Deadlift,3,3,0,"160 lbs x 10 reps",,"160 lbs",10
"2013-05-10 11:02",Deadlift,3,4,0,"160 lbs x 10 reps",,"160 lbs",10
"2013-05-10 11:02",Deadlift,3,5,0,"160 lbs x 10 reps",,"160 lbs",10
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2013-05-13 15:27","Foam Rolling",1,1,0,10:00,"600 sec",,
"2013-05-13 15:27","Overhead Press",2,1,0,"70 lbs x 5 reps",,"70 lbs",5
"2013-05-13 15:27","Overhead Press",2,2,0,"80 lbs x 5 reps",,"80 lbs",5
"2013-05-13 15:27","Overhead Press",2,3,0,"85 lbs x 5 reps",,"85 lbs",5
"2013-05-13 15:27","Bench Press",3,1,0,"95 lbs x 5 reps",,"95 lbs",5
"2013-05-13 15:27","Bench Press",3,2,0,"95 lbs x 5 reps",,"95 lbs",5
"2013-05-13 15:27","Bench Press",3,3,0,"95 lbs x 5 reps",,"95 lbs",5
"2013-05-13 15:27",Chin-Up,4,1,0,"5 reps",,,5
"2013-05-13 15:27",Chin-Up,4,2,0,"5 reps",,,5
"2013-05-13 15:27",Chin-Up,4,3,0,"5 reps",,,5
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2013-05-14 10:36","Foam Rolling",1,1,0,15:00,"900 sec",,
"2013-05-14 10:36",Deadlift,2,1,0,"135 lbs x 5 reps",,"135 lbs",5
"2013-05-14 10:36",Deadlift,2,2,0,"160 lbs x 5 reps",,"160 lbs",5
"2013-05-14 10:36",Deadlift,2,3,0,"195 lbs x 5 reps",,"195 lbs",5
"2013-05-14 10:36",Squat,3,1,0,"135 lbs x 5 reps",,"135 lbs",5
"2013-05-14 10:36",Squat,3,2,0,"135 lbs x 5 reps",,"135 lbs",5
"2013-05-14 10:36",Squat,3,3,0,"135 lbs x 5 reps",,"135 lbs",5
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2013-05-16 20:56","Foam Rolling",1,1,0,10:00,"600 sec",,
"2013-05-16 20:56","Bench Press",2,1,0,"80 lbs x 5 reps",,"80 lbs",5
"2013-05-16 20:56","Bench Press",2,2,0,"95 lbs x 5 reps",,"95 lbs",5
"2013-05-16 20:56","Bench Press",2,3,0,"115 lbs x 5 reps",,"115 lbs",5
"2013-05-16 20:56","Overhead Press",3,1,0,"70 lbs x 5 reps",,"70 lbs",5
"2013-05-16 20:56","Overhead Press",3,2,0,"70 lbs x 5 reps",,"70 lbs",5
"2013-05-16 20:56","Overhead Press",3,3,0,"70 lbs x 5 reps",,"70 lbs",5
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2013-05-18 00:49","Foam Rolling",1,1,0,15:00,"900 sec",,
"2013-05-18 00:49",Deadlift,2,1,0,"160 lbs x 5 reps",,"160 lbs",5
"2013-05-18 00:49",Deadlift,2,2,0,"160 lbs x 5 reps",,"160 lbs",5
"2013-05-18 00:49",Deadlift,2,3,0,"160 lbs x 5 reps",,"160 lbs",5
"2013-05-18 00:49",Squat,3,1,0,"110 lbs x 5 reps",,"110 lbs",5
"2013-05-18 00:49",Squat,3,2,0,"135 lbs x 5 reps",,"135 lbs",5
"2013-05-18 00:49",Squat,3,3,0,"165 lbs x 5 reps",,"165 lbs",5
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2013-05-20 10:54","Foam Rolling",1,1,0,15:00,"900 sec",,
"2013-05-20 10:54","Overhead Press",2,1,0,"60 lbs x 5 reps",,"60 lbs",5
"2013-05-20 10:54","Overhead Press",2,2,0,"75 lbs x 5 reps",,"75 lbs",5
"2013-05-20 10:54","Overhead Press",2,3,0,"90 lbs x 3 reps",,"90 lbs",3
"2013-05-20 10:54","Overhead Press",2,4,0,"95 lbs x 5 reps",,"95 lbs",5
"2013-05-20 10:54","Overhead Press",2,5,0,"110 lbs x 5 reps",,"110 lbs",5
"2013-05-20 10:54","Overhead Press",2,6,0,"125 lbs x 6 reps",,"125 lbs",6
"2013-05-20 10:54","Bench Press",3,1,0,"140 lbs x 10 reps",,"140 lbs",10
"2013-05-20 10:54","Bench Press",3,2,0,"140 lbs x 10 reps",,"140 lbs",10
"2013-05-20 10:54","Bench Press",3,3,0,"140 lbs x 10 reps",,"140 lbs",10
"2013-05-20 10:54","Bench Press",3,4,0,"140 lbs x 10 reps",,"140 lbs",10
"2013-05-20 10:54","Bench Press",3,5,0,"140 lbs x 10 reps",,"140 lbs",10
"2013-05-20 10:54",Chin-Up,4,1,0,"5 reps",,,5
"2013-05-20 10:54",Chin-Up,4,2,0,"5 reps",,,5
"2013-05-20 10:54",Chin-Up,4,3,0,"6 reps",,,6
"2013-05-20 10:54",Chin-Up,4,4,0,"6 reps",,,6
"2013-05-20 10:54",Chin-Up,4,5,0,"5 reps",,,5
"2013-05-20 10:54",Curl,5,1,0,"45 lbs x 8 reps",,"45 lbs",8
"2013-05-20 10:54",Curl,5,2,0,"45 lbs x 8 reps",,"45 lbs",8
"2013-05-20 10:54",Curl,5,3,1,"45 lbs x 8 reps",,"45 lbs",8
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2013-05-21 12:39","Foam Rolling",1,1,0,15:00,"900 sec",,
"2013-05-21 12:39",Deadlift,2,1,0,"135 lbs x 5 reps",,"135 lbs",5
"2013-05-21 12:39",Deadlift,2,2,0,"165 lbs x 5 reps",,"165 lbs",5
"2013-05-21 12:39",Deadlift,2,3,0,"200 lbs x 3 reps",,"200 lbs",3
"2013-05-21 12:39",Deadlift,2,4,0,"215 lbs x 5 reps",,"215 lbs",5
"2013-05-21 12:39",Deadlift,2,5,0,"250 lbs x 5 reps",,"250 lbs",5
"2013-05-21 12:39",Deadlift,2,6,0,"285 lbs x 5 reps",,"285 lbs",5
"2013-05-21 12:39",Squat,3,1,0,"140 lbs x 10 reps",,"140 lbs",10
"2013-05-21 12:39",Squat,3,2,0,"140 lbs x 10 reps",,"140 lbs",10
"2013-05-21 12:39",Squat,3,3,0,"140 lbs x 10 reps",,"140 lbs",10
"2013-05-21 12:39",Squat,3,4,0,"140 lbs x 10 reps",,"140 lbs",10
"2013-05-21 12:39",Squat,3,5,1,"140 lbs x 10 reps",,"140 lbs",10
"Performed At",Exercise,Exercise#,Set#,IsPR,String,Duration,Weight,Reps
"2013-05-23 12:34","Foam Rolling",1,1,0,10:00,"600 sec",,
